shop_id,shop_name,nkreview_source,nkreview_nick,nkreview_reg_date,nkreview_content
127,아워리,네이버맵,써니9795,2022-10-10,좋아요
127,아워리,네이버맵,사랑과자비,2021-10-11,토마토바질파니니의 양이 풍족하고 속재료들이 튼실하고 양념이 적절하게 베어있어서 든든하고 맛있게 먹을 수 있어요. 바질 향도 은은하게 나서 좋아요. 밥 대용으로 고른 메뉴였는데 충분하 배부르게 먹을 수 있었어요. 흑임자라떼는 고소하고 커피의 향도 은은하게 나서 커피와 흠임자의 배란스가 적절해요 달달고소한게 마시고 싶을 때 생각날 것 같아요. 제로웨이스트샵도 함께 있어서 구경하는 것도 좋고 디피도 예쁘게 되어있어서 사진찍기도 좋은 것 같아요. 따뜻한 분위기의 인테리어가 좋고 테이블이 넓어서 공부하기에도 좋을 것 같아요!!
127,아워리,네이버맵,뷔러버,2022-05-14,우리 동네에 생긴 제로웨이스트샵! 커피랑 브런치도 너무 맛있는데 분위기도 엄청 좋아요?? 백사마을 입구에 있으니 많이 오셔서 맛있는 커피도 드시고 친환경 제품도 자세히 구경하시길 추천드려요!!??
127,아워리,네이버맵,기막힌주름,2022-06-06,"너무너무 조은 카페 ?? 동네에서 제일 핫하지만 조용하기도, 차분하기도 한 카페입니당  사장님도 알바분들도 너무 친절하시고 메뉴도 너무 맛있오요??"
127,아워리,네이버맵,국민동생29,2022-02-11,드디어만난 생크림케이크~~~~~~~아워리라떼 중계동 넘어 노원 넘어 서울 넘어한국 넘어 세계에서 젤 맛있는맛!!!
127,아워리,네이버맵,국민동생29,2022-03-01,감성~^^
127,아워리,네이버맵,국민동생29,2022-03-11,"가오픈 이후로 매주 방문하는데 너무 맛있어요??디저트도 맛있고 커피도 너무 맛있어요 구수하거 시원한 아메리카노가 짱이에오?말차라떼, 밀크티, 자몽에이드 다 너무 맛있어요???? 편하고 주변 분위기도 평화롭고 쉬면서 얘기하기도 좋고 너무 좋아용"
127,아워리,네이버맵,국민동생29,2022-03-11,조용하고 좋아요
127,아워리,네이버맵,watersolution42,2022-09-23,굿
127,아워리,네이버맵,sophysee,2022-06-10,베이비치노 좋네요~
127,아워리,네이버맵,smi****,2022-11-01,처음와봤는데 분위기도 좋고 카페가 넓어요!디저트랑 음료도 넘 맛있어요??
127,아워리,네이버맵,pd0613,2022-06-23,말렌카케이크 맛있어요~~~~
127,아워리,네이버맵,pd0613,2022-08-26,굿
127,아워리,네이버맵,pd0613,2022-09-23,굿
127,아워리,네이버맵,moongr02,2021-11-03,"이런곳에 이런카페가 있을까 싶은 곳에 자리잡은 아워리 카페, 문열고 들어오니 너무 깔끔하고 예쁘네요~아이들을 위한 메뉴도 있고 앞으로 뒷마당에 아이들이 놀수있는 공간듀 마련한다니단골이 될 것 같은 느낌입니당.커피랑 음료, 디저트까지 어느 것 하나 빠짐없이 다 맛있습니다♡"
127,아워리,네이버맵,MD3975,2021-10-11,좋아요
127,아워리,네이버맵,MD3975,2022-03-05,항상 느끼지만 포근한 햇살 받으며 맛있는 디저트 먹고 친구들과 대화나누기 좋아요?편하고 기분좋아지는곳이라 나만 알고싶다가도 동네 사랑방처럼 되는것 같아서 더 좋아요????밀크티 먹으러 왔는데 새로 나온 딸기라떼로 바꾸길 잘했어요 다 맛있어서 오랜만에 힐링했어요??
127,아워리,네이버맵,Luisa31,2022-10-10,동네에 새로 생긴 곳인데 인테리어도 독특하고 채광도 자연스럽게 들어와 따뜻한 분위기네요^^ 모임하기도 좋고 혼자 커피 마시기도 좋은거 같아요.
127,아워리,네이버맵,luc****,2022-05-20,굿
127,아워리,네이버맵,luc****,2022-07-28,바닐라라떼도 맛있어요~~
127,아워리,네이버맵,journey6053,2022-06-09,선셋에이드 맛있어요~!
127,아워리,네이버맵,JerryLee,2022-11-01,커피도 맛있고 뜨개질 원데이클래스도 할 수 있어서 좋아요~~ 사장님 넘나리 친절하시고 디저트도 커피도 정말 맛있어요!
127,아워리,네이버맵,bai****,2022-08-26,매주 달라지는 특별한 디저트~
127,아워리,네이버맵,ah****,2022-06-11,굿
128,아워리 라이프,네이버맵,여혜수51,2021-10-04,여기 카페 진짜 너무 맛있어요..!! 직원분도 너무 친절하시고 와플이랑 케이크랑 음료가 넘넘 맛있었어요~인테리어도 이뻐서 인스타갬성으로 인생프사 찍고 가요??혼자 와서 공부하며 있기도 좋은것같아서 다음에 또 오려구요 ??
128,아워리 라이프,카카오맵,아라라라,2021-09-27,레몬얼그레이티 너무 맛있어요! 커피도 맛나고 제로웨이스트샵도 같이 있어서 좋아요
128,아워리 라이프,네이버맵,쉐76,2021-10-11,동네에 조용하고 넓은 카페가 생겨서 너무 좋아요 :) 메뉴도 맛있고 제로웨이스트 쇼핑도 할 수 있어서 정말 좋은 공간입니다??
128,아워리 라이프,네이버맵,반짝반짝6318,2022-08-30,커피. 음료종류 다 맛있었고요 소품 구경하는 재미도 있어서 좋아요.  손뜨게 소품도 생각보다 비싸지않아 소확행하고왔습니다^^
128,아워리 라이프,카카오맵,민지,2021-10-11,"편안한 분위기 카페 내에 제로웨이스트 샵이 함께있는데 분위기도 너무 좋고 제로샵 판매 상품들도 입문하기 좋은 제품들 많아서 너무 좋아요!칫솔같은 작은 소품부터 소프너, 다회용 랩까지 생활속에 적용하기 쉬운제품에 설명도 잘 해주셨어요~"
128,아워리 라이프,네이버맵,나야2426,2021-11-15,한적한 곳에 위치한 보석같은 곳. 깨끗하고 친절하고 예쁜곳. 친환경 핸드메이드 제품 구경은 보너스~^^
128,아워리 라이프,네이버맵,기막힌주름,2021-10-04,"동네가 빈티지한데 카페는 분위기 있고, 장소도 넓어서 카페를 즐기기 너무 좋습니다! 커피나 음료, 케이크까지 다 좋아요?? 사장님도 너무 친절하시고, 생활 소품까지 살 수 있어서 좋아요~ 사장님이 손수 만드신 것들도 있어서 곳곳마다 사장님의 손길이 느껴집니다 :)"
128,아워리 라이프,네이버맵,국민동생29,2021-11-27,우리동네에 생긴 예쁘고 맛있는 카페!사장님도 친절하시고 커피도 진짜 맛있어서 자꾸 가고싶은곳♡
128,아워리 라이프,네이버맵,국민동생29,2021-12-11,신상 크레이프 케이크 넘나 맛있고 좋아요!
128,아워리 라이프,네이버맵,국민동생29,2021-12-24,크리스마스이브맞이 아워리에서 편안하게 쉬러왔어요! 따뜻한 분위기 정말 좋아요♡
128,아워리 라이프,네이버맵,갱봉님,2021-10-01,필요했던 용품들도 사고 크로플이랑 아아 먹었는데 크로플에 아이스크림까지 맛있어요!!
128,아워리 라이프,네이버맵,v_e****,2022-08-26,제로웨이스트 제품 선물하려고 샀어요매장도 생각보다 크고 예뻐서 음료 마시러 또 가려구요
128,아워리 라이프,네이버맵,MD3975,2021-10-11,제로웨이스트 샵 너무 좋아하는데 노원에 이런곳이 생겼다니 너무 좋아요?이전에 가오픈땐 산 천연수세미랑 재사용가능 실리콘 빨대도 너무 잘쓰고 있었는데새로 설거지바랑 반려동물 비누도 나와서 잘쓸것 같아요??????
128,아워리 라이프,네이버맵,lee****,2021-11-15,"예쁜카페, 친절한 사장님"
128,아워리 라이프,네이버맵,hye****,2021-09-29,독특해요.
128,아워리 라이프,네이버맵,hye****,2022-02-17,굿
128,아워리 라이프,네이버맵,hasis,2022-09-21,좋아요
128,아워리 라이프,네이버맵,eo45,2021-10-11,샵인샵 형태로 카페 안에 작게 마련되어있는데 있을 건 다 있어요. 합리적인 가격으로 궁금했던 제품들 잘 구매해갑니다!
128,아워리 라이프,카카오맵,95bon,2021-10-02,여기 주변에 이런 장소가 없었는데 정말 좋네요.커피도 맛있고 제로웨이스트 샵도 잘꾸며 놨네요.
128,아워리 라이프,네이버맵,219,2021-11-18,사진 보시면 알겠지만 넓고 예뻐요.가림막은 없지만 자리 간격이 넓어서 안심이였어요.그런데 주변이 산이라서 그런가 매장에 히터를 틀어도 춥더라구요.담요 있으면 좋을 것 같아요 :)
129,아이네이처,네이버맵,지구베리,2022-08-26,굿
129,아이네이처,네이버맵,써니6387,2022-06-10,좋아요
129,아이네이처,네이버맵,땅강아지,2020-11-19,찻집이 예쁘네요~
129,아이네이처,네이버맵,gye****,2022-05-22,맛있어요
130,아토모스,네이버맵,핸숍아이플라워갤러리,2021-06-03,친환경을 선도하는 카페. 커피맛 또한 너무 맛있다! 분위기도 좋고 카페도 너무 모던하고 또 북유럽 같다 좋다
130,아토모스,네이버맵,이을94,2022-02-12,성북동 최애카페. 넘좋음
130,아토모스,네이버맵,물의춤,2021-10-29,성북동쪽 올 때마다 들러서 원두나 제로웨이스트 물품들 몇몇 사가는데 이번에 산 원두는 특히 특히 넘 맛있어요 ㅜㅜㅜ 콜드브루로 내려먹었는데 향기가…. ㅜㅜㅠ 그래놀라랑 초콜릿두 넘 맛있어요 !!!! 사장님 스웨덴에서 직접 수입하신 원두라는데 입호강 시켜주셔서 감사합니다…
130,아토모스,네이버맵,마이너58,2021-07-04,동네에 생긴 멋진 샵. 아토모스의 취지를 응원해요. 마음 변치 마시길! : )
130,아토모스,네이버맵,딱26,2022-04-25,굳
130,아토모스,네이버맵,Sollyc,2021-11-07,"Very Good ~~?? 사무실 근처에 이런곳이 있었다니! 담에 제대로 친환경 제품 플렉스해야겠네요~~"" 커피맛도 좋아요~^"
130,아토모스,네이버맵,maria0,2021-06-06,최고의 스토어 & 카페 추천합니다 ♡
130,아토모스,네이버맵,91님,2021-06-19,너무 취향저격이네요.
131,안녕 지구야 상점,네이버맵,쩡이라예,2022-06-28,지구를 지켜봅시다
131,안녕 지구야 상점,네이버맵,조은세51,2022-06-28,굿
131,안녕 지구야 상점,네이버맵,슈슈6926,2022-04-30,맘에들어요 재방문 예정! 제로웨이스트 첫걸음
131,안녕 지구야 상점,네이버맵,소나무5275,2022-06-28,굿
131,안녕 지구야 상점,네이버맵,생이13,2022-09-12,사장님이 친절하시고 열성적으로 설명해주셔요. 가게를 사랑하시는게 느껴져요 ㅎ.ㅎ 신기하고 설명듣는것도재미있어서 구경하는재미도있어요 ㅎ.ㅎ
131,안녕 지구야 상점,네이버맵,빛처럼소금처럼20,2022-08-13,수세미 맛집 ㅋㅋㅋㅋ  제로웨이스트를 꿈꾸며 고체치약도 도전해봅니다^^ 잘쓸께요^♡♡
131,안녕 지구야 상점,네이버맵,myi****,2021-10-06,안녕. 지구야사랑해 지구야
131,안녕 지구야 상점,네이버맵,min****,2022-06-28,좋아요.친절
131,안녕 지구야 상점,네이버맵,gg****,2022-05-28,환경보호~~~
132,알맹상점,네이버맵,흐김짜,2022-09-01,좋은 취지로 운영되는 상점에 방문했어요! 친구 추천으로 갔는데 너무 좋았습니다 ㅎㅎ
132,알맹상점,카카오맵,효니,2022-04-02,직원분이 친절하지는 않지만 환경을 위해서 너무 좋아요 ^^
132,알맹상점,카카오맵,화성댁,2022-01-14,치약이  괜찮네요
132,알맹상점,카카오맵,현지 hj gabi keem,2021-05-14,제로 웨이스트샵이 더 많아졌으면 좋겠어요 이런 가게가 있어 감사합니다 ^ 0 ^
132,알맹상점,카카오맵,편마늘,2022-03-01,1-2주에 한번씩 가는데 후기 남길 생각을 못했을까요.. 세제 에탄올 베이킹소다류는 항상 리필해요! 오늘까지만 운영하고 월드컵시장쪽으로 이사한대요 ㅠㅠ
132,알맹상점,네이버맵,파도친다,2022-07-22,지방러라 자주 갈 일은 없지만 좋은 영향력을 주는 곳이라 너무 좋습니다
132,알맹상점,네이버맵,콩다로,2022-08-30,토너 로션 등 여러 가지 리필해서 사용할 수 있어서 플라스틱도 줄이고 좋아요. 토너 쓰고 있는데 괜찮은 것 같아요~비누도 다양하게 있고 매장이 커서 구경하는 재미도 있어요~
132,알맹상점,네이버맵,체리커피72,2022-09-17,깔끔하고 좋아요.
132,알맹상점,네이버맵,천우신조43,2022-08-30,친환경 제품들이 다양해서 좋아요. 품질도 좋구요. 그리고 너무 친절하심~
132,알맹상점,네이버맵,참새044,2022-08-27,좋아하는 공간
132,알맹상점,카카오맵,쩝쩝박사연구생,2022-04-29,지구를 위한 한 걸음
132,알맹상점,카카오맵,직접 먹어보고 판단해. 줏대있게.,2022-08-03,이사한 후로 공간이 엄청 깔끔해지고 정돈됐어요! 뭐 구경하고 있었는데 친절하게 설명해 주셔서 좋더라고요 :) 구매한 바디바랑 세안비누 모두 잘 사용하고 있습니다!
132,알맹상점,카카오맵,정선애,2022-07-21,"다양한 제로웨이스트 물품을 갖춰두고 있어서 왠만한 건 다 있는듯한 느낌.여기저기서 구매하지 않고 여기서 다 살수 있어서 애용해요. 작은 책방에서 워크샵 할때부터 다녔는데 점점더 물품이 확장중인 곳입니다. 화장품. 욕실용품. 생활용품. 위생용품. 간단한 건조 식품류. 소스류, 차류, 필요한 거의 모든 물품이 있어요. 덕분에 말 그대로 쓰레기 없는 삶이 가능해요.여기 다니니까 텃밭에서 채소류, 정원에 과실류 키우니까 장을 거의 볼 필요가 없어요. 경기도민이라 먼거리 빼고 다 좋아요  환경오염을 일으킬 소재의 수거거점으로도 자주 갑니다"
132,알맹상점,카카오맵,이,2022-06-18,취지는 좋지만 기성품을 알맹이만 사는데 그냥 마트구입하는거보다 비싸요화장품이나 세제류는 용량 따져보면 인터넷 할인가보다 무조건 비싸서...취지가 좋아서 쓰고있긴한데 이게 맞나 싶습니다 물가가 오르면 과연 계속 쓸수 있을지 모르겠어요
132,알맹상점,카카오맵,연,2021-06-16,전국팔도에 알맹상점 없는 동네 없게 해주세요.. 리필스테이션 최고 !!!
132,알맹상점,네이버맵,에멜무지52,2022-08-31,다양한 종류가 있어서좋아요
132,알맹상점,네이버맵,양반김이다,2022-09-18,너무 좋아요
132,알맹상점,네이버맵,아이리쉬밤27,2022-09-26,굿
132,알맹상점,네이버맵,숭구리당당뽀롱,2022-08-12,제로웨이스트 샵! 아주 바람직한 착한 가게
132,알맹상점,네이버맵,숩이건,2022-08-21,애정하는 가게입니다??
132,알맹상점,카카오맵,수수,2022-01-19,샴푸바 등 친환경 제품을 다양하게 만나볼 수 있어서 좋아요. 그런데 직원분이 (환경에는 좋겠지만) 코로나 시국에 다회용 천마스크를 그것도 아주 헐겁게 쓰고 계셔서 방역에 철저하신 분은 방문 안하시는 걸 추천드려요.
132,알맹상점,네이버맵,사각사각통크,2022-08-12,알맹상점을 더 많은 사람이 이용했으면... 지구에 알맹상점이 더 많아졌으면...!!
132,알맹상점,카카오맵,삥뽕,2021-05-25,친환경 제품임에도 가격 저렴함! 직원분들 엄청 친절하세요 아 그리고 얼굴로션은 가격 잘보고 사세요 너아어어무 비쌈
132,알맹상점,네이버맵,빙글홀가분,2022-07-24,제대로 살기 위해 사는 곳
132,알맹상점,네이버맵,빙글홀가분,2022-09-07,"마포사랑상품권 가능, 탄소중립실천포인트 가능"
132,알맹상점,카카오맵,보보봉,2022-05-06,옮기고 장소는 쾌적해졌는데 직원분들이 너무 불친절하시네요
132,알맹상점,네이버맵,버블리50,2022-09-24,"제품 다양하고 고를 수 있고, 리필용기가 준비되어 있어 편리했어요!"
132,알맹상점,네이버맵,미소세상16,2022-07-23,탄소중립 화이팅
132,알맹상점,카카오맵,무무,2022-05-18,Love
132,알맹상점,네이버맵,매콤컵누들,2022-08-27,다양한 제품이 있어서 좋아요. 특히 화장품과 올리브오일!! 자주가고 싶어요
132,알맹상점,카카오맵,맛나♡,2022-05-27,취지가 좋아서 간 곳. 근데 직원분은 별로 친절하지 않고 가격이 저렴하지도 않았습니다.
132,알맹상점,네이버맵,마이쭈8788,2022-09-17,자주 이용합니당 ????
132,알맹상점,카카오맵,마음,2021-10-20,작심하고 우유팩이랑 병뚜껑 모아 갔다왔어요 그람수대로 도장도 찍어와서 꼭 어릴 때 상품쿠폰 찍은기분이예요~^^스텐 수저세트 샀는데 요즘 배달시켜 먹으면 오는 일회용품들 줄이려고요 아주 좋아요 그리고 금화규꽃 차 샀는데 시중보다 엄청 저렴한 거였더라구요 맛이 묘하다셨는데 전 특이한 거 좋아해서 좋았어요 다음엔 피나콜라다 사올 거예요뭘 안 사도 구경하러 많이 가시나봐여 그렇게 환경보호에 눈 뜨는 효과도 있어보이구 그렇더라구여알후추도 샀는데 집에 글라인더 있어서 거기 리필했더니 알뜰하게 잘 쓸 수 있네요유리병 갖구 가서 담아오면 더 좋을듯 해여
132,알맹상점,카카오맵,리뷰몰아서쓰는사람aka벼락치기인간,2021-10-21,"여러 매체에 나오기 전부터 자주 갔었는데, 공동대표분들 외에 다른 스탭분들 들어오시면서 전에 없던 불친절함을 느껴 방문하기가 꺼려집니다. 물건에 관해 궁금한 점은 가볍게 물어볼 수 있어야 한다고 생각하는데 그럴 수 없게 된 것 같아 슬프네요. 알맹상점 정말 좋아하고 자주 가고 싶은 곳이었는데 개선되길 바래봅니다.-(2020년 기존리뷰)마음이 편안해지는 곳입니다. 보통의 가게에 가면 봉투 주지 말라고 부탁해야 될 것을 생각하다가 카드 영수증은 받아버리는 등의 일이 생깁니다. 매번 불필요한 쓰레기를 만들어낸다는 생각에 항상 불편하고 불안해하며 마트에서 물건을 샀지만 알맹상점에서는 그러지 않아도 되어서 좋습니다. 상품의 질이 좋고 가격이 저렴하며 처음 방문한 사람에게도 친절히 알려주십니다."
132,알맹상점,네이버맵,르르르르루루,2022-08-17,굿
132,알맹상점,카카오맵,떡볶이좋아,2022-07-11,합정역에 있을 때는 그곳을 지키는 사람들 때문에 마음까지 따스한 공간이었어요. 그런데 월드컵시장으로 이전하고 나서 공간이 넓어졌는데 한 직원 분이 너무 까칠하게 응대 하셔서 속상하네요. 환경운동가 할애비라도 되는 듯이 우위에 서서 손님들을 혼내키는 느낌이었어요. 제로웨이스트는 단순히 판매함으로써 완성되는 것이 아니라 함께 만들어가는 가치라고 생각합니다. 저의 판단이 오해였기를 바랍니다.
132,알맹상점,네이버맵,딱빡이,2022-08-28,더 나은 미래를 위한 작은 실천
132,알맹상점,네이버맵,김꽃돌,2022-07-07,"정말 애정하는 가게입니다 :) 서울뿐만 아니라 전국적으로 엄청 확산되어졌으면 하는 큰 제로웨이스트샵! 늘 사가는 세탁세제, 섬유유연제, 아로마티카 온몸크림(꾸덕한게 짱), 수저와 텀블러, 생리컵, 면생리대, 유리빨대, 고무빨대, 쌀파스타, 접히는 도시락, 지갑까지.. 정말 여기 물건은 정말 많이 사본거 같아요. 그리고 매번 테트라팩, 우유팩, 플라스틱 뚜껑 말려가져가는데 스템프 쌓아서 휴지 받고 뿌듯함 느끼기에도 넘 좋아요 ㅠㅠ 단, 린스바나 샴푸바는 정확한 가격과 들어간 성분, 역할(지성용, 보습 등)이 더 잘 적혀있으면 좋겠어요. 물먹는 하마대신 써보고 싶은 가루도 설명이 전혀 안되어있구요 ㅠ ㅠ 최대한 다 설명이 많이 붙어있음 좋겠습니다! :>"
132,알맹상점,네이버맵,그저빛39,2022-08-20,굳
132,알맹상점,카카오맵,굿플레이스,2022-08-25,동네에 이런 곳이 있어서 행복해요. 삶의 질 상승. 전보다 더 넓고 품목도 다양해져서 좋아요
132,알맹상점,카카오맵,국이짜다애미야,2022-04-21,"사고싶은 물건은 많았지만 거의 다 비싸서 많이 못샀어요 ㅠ 그리고 가격묻는질문에 ""3천원"" 이라고 단답하시는 직원분... 속으로 정말 깜짝놀랐어요. 계산할 땐 친절하시던데 왜그러셨는지 의아..  조금만 더 서비스 신경써주셨음 좋겠고 좋은 상품도 좋지만 소비자들에게 다양한 선택의 폭을 주셔서 조금 싼가격들의 제품들도 많이 내주셨음해요."
132,알맹상점,카카오맵,광고걸러내고만다,2022-07-06,굳이 이렇게 불친절할 필요가 있나? '니가 환경보호를 알아?' 이런 너낌
132,알맹상점,카카오맵,강낭콩,2022-02-02,작지만 알차요다양한 제로웨이스트 제품들이 오밀조밀 빼곡하게 모여있어 구경하는 재미도 있습니다
132,알맹상점,카카오맵,ㄱㅎㅇ,2022-02-04,재활용쓰레기를 가져가면 상품과 교환해주는 시스템 너무 좋은 것 같아요! 정말 오밀조밀하게 꽉 들어찼구요. 근처에 살게되면 주에 한 번은 꼭 오지않을까 싶어요ㅎㅎ
132,알맹상점,네이버맵,SH1268,2022-07-31,굿
132,알맹상점,네이버맵,sel****,2022-07-04,재밌고 알차요
132,알맹상점,카카오맵,MJay Ko 고 민정,2022-04-09,Zero Waste
132,알맹상점,카카오맵,Mia,2021-06-11,"동네에 리필샵이 있어서 다행이라 생각하며 1년 넘게 이용하고 있는데요. 다만, 고객들이 급격히 증가하면서 스탭분들도 새로 합류하신것 같은데 상품관련 문의를 하면 너무 단답식으로 하고 돌아서 버리는 경우가 잦은데다 용기 무게 쟀다고 말씀드렸는데도 리필할때마다 같은 질문을 공격적으로 하시니 불편하네요. 차라리 문구를 붙여놓으시는게.. 그리고 일부 상품들이 많이 비싸구요.친절 모먼트는 플라스틱 수거 설명과 계산하고 나갈때로 바뀐듯해서 아쉽습니다."
132,알맹상점,카카오맵,lee,2022-01-31,"사장님들께서 맛잘알이신것 같아요 판매하는 티나 그래놀라 모두 맛있습니다!! 그리고 리필 제품들이 그램당 계산하는 방식이라 빈 용기들 가져가서 샘플로 이런저런 화장품 가져온다음, 비교하고 가장 만족스러운 제품으로 대용량 구매해갈 수 있어서 좋았습니다! 번창하세요!!"
132,알맹상점,카카오맵,kkzk,2022-07-21,"옮긴매장은 처음가봤어요 부담스럽지않게 친절하셔서 쇼핑하기도 너무 좋아요 물건도 다양하고 사회적기업, 재활용한 물건들이 많아서 좋았습니다. 새로운 업사이클링용품도 알아가고 정보도 얻어가고 이제는 알맹에서 핸드폰 수거한다는것도 알았습니다 개인정보안심하고 폐휴대폰 처리할 수 있어서 좋네요. 열심히 안쓰는 오래된 핸드폰 모아서 가져갈거에요 다들 알맹하세요"
132,알맹상점,카카오맵,jungui,2021-06-29,더더욱 번창하시길!입구에 물건을 기부하거나 무료로 가져가는 코너가 있으니 뭐 하나라도 가져가서 교환하는 재미도 챙기세용 ㅎㅎ
132,알맹상점,네이버맵,Joy6822,2022-07-09,샴푸리필로 처음 이용해 보았어요! 직원분이 친절하게 잘 알려주시고 종류도 생각보다 많아서 좋았어요~
132,알맹상점,네이버맵,jjj****,2022-09-23,굿
132,알맹상점,카카오맵,hong,2022-08-10,집에서 세척한 빈병을 가져갔는데 직원분께서 빈병을 집어들고 ‘여러분 빈병은 세척해서 물기없이 말리고 오세요!’ 라고 큰소리로 외치셔서 머쓱했네요. 고등학교 학교 선생님께 혼난느낌.. 취지는 좋지만 다시 가지는 않을듯.
132,알맹상점,카카오맵,happy,2021-10-23,"작은 행동이 큰 변화를 가져오듯이 작은 것 부터 실천하고자 방문하게 되었습니다! 우리가 매일 쓰는 화장솜 면봉 등 불필요한 쓰레기를 줄이고 누구나 실천할 수 있는 곳, 앞으로 이런 것이 더 많이 생겨났으면 좋겠습니다"
132,알맹상점,네이버맵,foodkiller,2022-08-11,종류 다양해서 좋아요!
132,알맹상점,네이버맵,fl****,2022-08-30,생활용품 구매했어요! 저희 동네에도 이런 곳이 있으면 참 좋을것 같아 부러웠어요 ㅎㅎ 이렇게 대규모로 제로웨이스트 실천하는 상점은 처음이라 더 반가웠습니다
132,알맹상점,네이버맵,EJ8016,2022-09-07,위치빼고 다 좋아요
132,알맹상점,카카오맵,demzo,2021-05-06,제로웨이스트샵 필수 코스 중 하나
132,알맹상점,네이버맵,ddyyss,2022-08-27,지구를 위하는 마음으로 자주 이용하고 있습니다. 오늘은 처음으로 토너를 용기에 리필해서 사용해보았는데 너무 좋네요. 제품군도 다양해서 갈때마다 즐거워요.
133,알맹상점 리스테이션,네이버맵,천사28,2022-09-25,너무 좋아요. 샴푸를 샀는데 다음번에 용기 가져갈께요
133,알맹상점 리스테이션,네이버맵,징메66,2022-09-21,망원보다 접근성이 좋고 요즘 날씨에 옥상정원 최고네요. 그리고 복분자두유라떼 너무너무너무너무너무 맛나요 완전 최고!! 텀블러 가져가심 천원 할인도 되요 꼭 맛보셔야 합니다
133,알맹상점 리스테이션,네이버맵,제이를,2022-11-01,옥상정원에서 허브티 한잔 굿!!
133,알맹상점 리스테이션,네이버맵,작은별544,2022-10-20,굿굿
133,알맹상점 리스테이션,네이버맵,울보31,2022-09-13,좋아요
133,알맹상점 리스테이션,네이버맵,예수그리스도의일군,2022-09-03,서울역 옥상정원의 핫플^^
133,알맹상점 리스테이션,카카오맵,신예원,2022-08-23,너무너무 좋아요. 제로웨이스트 물건도 많아요. 많이 놀러오세요~
133,알맹상점 리스테이션,네이버맵,신사동어깨,2022-10-01,알맹상점 짱~~
133,알맹상점 리스테이션,카카오맵,슈슈슈,2021-07-18,"환경을 생각하고, 생활용품 리필하는 리스테이션 좋아요~~"
133,알맹상점 리스테이션,카카오맵,상훈이,2022-03-20,"환경사랑하는 테마도 정말 좋고, 서울역 옥상에서 서울을 바라보는.. 그런 느낌 정말 좋아요!서울역 오기전에 회현에서 부터 고가도로를 산책로로 만든 길이 있는데, 그곳을 시작으로 산책하면 마지막 길에 나오는 곳이 알맹상점 입니다!봄 가을에 밤에 와서 차 먹으면서 앉아서 이야기하면 너무 좋을 것 같아요.차 종류도 많아요! 직접 티백에 넣어서 우려주신답니다."
133,알맹상점 리스테이션,카카오맵,브로콜리,2021-08-12,"우연히 들렀는데 정말 좋은 곳이에요! 대나무 칫솔, 고체치약, 차 사왔어요ㅎㅎ 에이드도 맛있어요. 최고!"
133,알맹상점 리스테이션,네이버맵,몽생미셸70,2022-10-22,아주 좋아요.
133,알맹상점 리스테이션,네이버맵,매콤컵누들,2022-09-17,"롯데마트 옥상에 있는 초록초록한 공간인데, 찾아가는데 좀 헤맸어요..!친절하게 안내해주셔서 감사하고, 히노끼 샴푸 너무 좋습니다! 다양한 새활용품, 제로웨이스트 물품들도 좋았어요ㅎㅎ"
133,알맹상점 리스테이션,네이버맵,드링킹요겉,2022-10-01,지구를 위해 대나무 칫솔 구매해봤어요!
133,알맹상점 리스테이션,네이버맵,다이어트36,2022-10-01,좋아요
133,알맹상점 리스테이션,카카오맵,꾸꾸위부,2022-06-24,"위치가 조금 찾기 힘들어요. 상품도 알차게 있고, 분위기도 좋네요. 산책하다가 들르기도 좋아요. 기차 시간 30분 이상 남았다면 가보세요."
133,알맹상점 리스테이션,네이버맵,김선희7613,2022-10-30,"오틀리초코랑 비건짜이마들렌 먹어봤는데, 맛있어요?? 텀블러 할인 아주 좋아요!!!"
133,알맹상점 리스테이션,카카오맵,광진구닌,2022-09-07,너무 좋음
133,알맹상점 리스테이션,네이버맵,감사22,2022-10-01,야호 가보고苡駭쨉?
133,알맹상점 리스테이션,네이버맵,ycy****,2022-09-24,좋ㅇㅏ#
133,알맹상점 리스테이션,네이버맵,trinig,2022-11-01,야외에서 마시는 차 한잔~!!차 맛이 두배로 맛 있네요
133,알맹상점 리스테이션,네이버맵,sun****,2022-09-16,제로이스트 제품이 많아요
133,알맹상점 리스테이션,네이버맵,sky****,2022-09-06,다양한 환경 제품들이 많아요
133,알맹상점 리스테이션,네이버맵,rnl****,2022-11-05,굿
133,알맹상점 리스테이션,네이버맵,qkrkwl31,2022-09-07,좋아요
133,알맹상점 리스테이션,네이버맵,pas****,2022-09-29,좁은 공간인데도 구경 거리가 가득해요!!날좋은날 바깥 테라스에서 앉아잇는것도 좋구요!
133,알맹상점 리스테이션,카카오맵,NällePooh,2021-09-09,물건 사러갔다가 밤에 분위기 너무 좋은데요 가을에 너무 시원할 것 같구 두유라떼 한잔 하면서 밖에 앉아서 시간보내면 좋을 것 같아요
133,알맹상점 리스테이션,카카오맵,mxbebe,2022-07-10,첨에 찾아가기는 좀 힘들지만 사장님 짱 친절하시고 가게 작지만 알차고 경치도 좋고 너무좋아요~ 담에 또 이용할게요
133,알맹상점 리스테이션,네이버맵,local,2022-10-29,환경도 지키고 예쁘고 재밌는 제품 많았어요! 제가 제일 좋아하는 동물 빨대도 있어서 신나요????
